"Time","TOI","HbO2","HHb","HbT","PaCO2","t","u","EtCO2"
8.48333333333333,0.0562378283666667,-0.2724334113,-0.0944158422333333,-0.248178032966667,37.9899193122833,509,1,-2.01008068771667
8.5,0.059662922,-0.270458192,-0.095643565,-0.247111524,38.0159595025,510,1,-1.9840404975
8.51666666666667,0.0630880156333333,-0.2684829727,-0.0968712877666666,-0.246045015033333,38.0419996927167,511,1,-1.95800030728333
8.53333333333333,0.0665131092666667,-0.2665077534,-0.0980990105333333,-0.244978506066667,38.0680398829333,512,1,-1.93196011706667
8.55,0.0699382029,-0.2645325341,-0.0993267333,-0.2439119971,38.09408007315,513,1,-1.90591992685
8.56666666666667,0.0733632965333333,-0.2625573148,-0.100554456066667,-0.242845488133333,38.1201202633667,514,1,-1.87987973663333
8.58333333333333,0.0767883901666667,-0.2605820955,-0.101782178833333,-0.241778979166667,38.1461604535833,515,1,-1.85383954641667
8.6,0.0802134838,-0.2586068762,-0.1030099016,-0.2407124702,38.1722006438,516,1,-1.8277993562
8.61666666666667,0.0836385774333333,-0.2566316569,-0.104237624366667,-0.239645961233333,38.1982408340167,517,1,-1.80175916598333
8.63333333333333,0.0870636710666667,-0.2546564376,-0.105465347133333,-0.238579452266667,38.2242810242333,518,1,-1.77571897576667
8.65,0.0904887647,-0.2526812183,-0.1066930699,-0.2375129433,38.25032121445,519,1,-1.74967878555
8.66666666666667,0.0939138583333333,-0.250705999,-0.107920792666667,-0.236446434333333,38.2763614046667,520,1,-1.72363859533333
8.68333333333333,0.0973389519666667,-0.2487307797,-0.109148515433333,-0.235379925366667,38.3024015948833,521,1,-1.69759840511667
8.7,0.1007640456,-0.2467555604,-0.1103762382,-0.2343134164,38.3284417851,522,1,-1.6715582149
8.71666666666667,0.104189139233333,-0.2447803411,-0.111603960966667,-0.233246907433333,38.3544819753167,523,1,-1.64551802468333
8.73333333333333,0.107614232866667,-0.2428051218,-0.112831683733333,-0.232180398466667,38.3805221655333,524,1,-1.61947783446667
8.75,0.1110393265,-0.2408299025,-0.1140594065,-0.2311138895,38.40656235575,525,1,-1.59343764425
8.76666666666667,0.114464420133333,-0.2388546832,-0.115287129266667,-0.230047380533333,38.4326025459667,526,1,-1.56739745403333
8.78333333333333,0.117889513766667,-0.2368794639,-0.116514852033333,-0.228980871566667,38.4586427361833,527,1,-1.54135726381667
8.8,0.1213146074,-0.2349042446,-0.1177425748,-0.2279143626,38.4846829264,528,1,-1.5153170736
8.81666666666667,0.124739701033333,-0.2329290253,-0.118970297566667,-0.226847853633333,38.5107231166167,529,1,-1.48927688338333
