"Time","TOI","HbO2","HHb","HbT","PaCO2","t","u","EtCO2"
0.633333333333333,0.0999741569333333,0.0264172041666667,-0.0383727781,-0.0113237435,39.4670556835333,38,1.12333333333333,-0.532944316466667
0.65,0.1026050558,0.02711239375,-0.03938258805,-0.01162173675,39.4530308331,39,1.12666666666667,-0.5469691669
0.666666666666667,0.105235954666667,0.0278075833333333,-0.040392398,-0.01191973,39.4390059826667,40,1.13,-0.560994017333333
0.683333333333333,0.107866853533333,0.0285027729166667,-0.04140220795,-0.01221772325,39.4249811322333,41,1.13333333333333,-0.575018867766667
0.7,0.1104977524,0.0291979625,-0.0424120179,-0.0125157165,39.4109562818,42,1.13666666666667,-0.5890437182
0.716666666666667,0.113128651266667,0.0298931520833333,-0.04342182785,-0.01281370975,39.3969314313667,43,1.14,-0.603068568633333
0.733333333333333,0.115759550133333,0.0305883416666667,-0.0444316378,-0.013111703,39.3829065809333,44,1.14333333333333,-0.617093419066667
0.75,0.118390449,0.03128353125,-0.04544144775,-0.01340969625,39.3688817305,45,1.14666666666667,-0.6311182695
0.766666666666667,0.121021347866667,0.0319787208333333,-0.0464512577,-0.0137076895,39.3548568800667,46,1.15,-0.645143119933333
0.783333333333333,0.123652246733333,0.0326739104166667,-0.04746106765,-0.01400568275,39.3408320296333,47,1.15333333333333,-0.659167970366667
0.8,0.1262831456,0.0333691,-0.0484708776,-0.014303676,39.3268071792,48,1.15666666666667,-0.6731928208
0.816666666666667,0.128914044466667,0.0340642895833333,-0.04948068755,-0.01460166925,39.3127823287667,49,1.16,-0.687217671233333
0.833333333333333,0.131544943333333,0.0347594791666667,-0.0504904975,-0.0148996625,39.2987574783333,50,1.16333333333333,-0.701242521666667
0.85,0.1341758422,0.03545466875,-0.05150030745,-0.01519765575,39.2847326279,51,1.16666666666667,-0.7152673721
0.866666666666667,0.136806741066667,0.0361498583333333,-0.0525101174,-0.015495649,39.2707077774667,52,1.17,-0.729292222533333
0.883333333333333,0.139437639933333,0.0368450479166667,-0.05351992735,-0.01579364225,39.2566829270333,53,1.17333333333333,-0.743317072966667
0.9,0.1420685388,0.0375402375,-0.0545297373,-0.0160916355,39.2426580766,54,1.17666666666667,-0.7573419234
0.916666666666667,0.144699437666667,0.0382354270833333,-0.05553954725,-0.01638962875,39.2286332261667,55,1.18,-0.771366773833333
0.933333333333333,0.147330336533333,0.0389306166666667,-0.0565493572,-0.016687622,39.2146083757333,56,1.18333333333333,-0.785391624266667
0.95,0.1499612354,0.03962580625,-0.05755916715,-0.01698561525,39.2005835253,57,1.18666666666667,-0.7994164747
0.966666666666667,0.152592134266667,0.0403209958333333,-0.0585689771,-0.0172836085,39.1865586748667,58,1.19,-0.813441325133333
0.983333333333333,0.155223033133333,0.0410161854166667,-0.05957878705,-0.01758160175,39.1725338244333,59,1.19333333333333,-0.827466175566667
1,0.157853932,0.041711375,-0.060588597,-0.017879595,39.158508974,60,1.19666666666667,-0.841491026
1.01666666666667,0.160146628633333,0.0422255162,-0.0615125073166667,-0.0182198926166667,39.14755269235,61,1.2,-0.85244730765
1.03333333333333,0.162439325266667,0.0427396574,-0.0624364176333333,-0.0185601902333333,39.1365964107,62,1.2,-0.8634035893
1.05,0.1647320219,0.0432537986,-0.06336032795,-0.01890048785,39.12564012905,63,1.2,-0.87435987095
1.06666666666667,0.167024718533333,0.0437679398,-0.0642842382666667,-0.0192407854666667,39.1146838474,64,1.2,-0.8853161526
1.08333333333333,0.169317415166667,0.044282081,-0.0652081485833333,-0.0195810830833333,39.10372756575,65,1.2,-0.89627243425
1.1,0.1716101118,0.0447962222,-0.0661320589,-0.0199213807,39.0927712841,66,1.2,-0.9072287159
1.11666666666667,0.173902808433333,0.0453103634,-0.0670559692166667,-0.0202616783166667,39.08181500245,67,1.2,-0.91818499755
1.13333333333333,0.176195505066667,0.0458245046,-0.0679798795333333,-0.0206019759333333,39.0708587208,68,1.2,-0.9291412792
1.15,0.1784882017,0.0463386458,-0.06890378985,-0.02094227355,39.05990243915,69,1.2,-0.94009756085
1.16666666666667,0.180780898333333,0.046852787,-0.0698277001666667,-0.0212825711666667,39.0489461575,70,1.2,-0.9510538425
1.18333333333333,0.183073594966667,0.0473669282,-0.0707516104833333,-0.0216228687833333,39.03798987585,71,1.2,-0.96201012415
1.2,0.1853662916,0.0478810694,-0.0716755208,-0.0219631664,39.0270335942,72,1.2,-0.9729664058
1.21666666666667,0.187658988233333,0.0483952106,-0.0725994311166667,-0.0223034640166667,39.01607731255,73,1.2,-0.98392268745
1.23333333333333,0.189951684866667,0.0489093518,-0.0735233414333333,-0.0226437616333333,39.0051210309,74,1.2,-0.9948789691
1.25,0.1922443815,0.049423493,-0.07444725175,-0.02298405925,38.99416474925,75,1.2,-1.00583525075
1.26666666666667,0.194537078133333,0.0499376342,-0.0753711620666667,-0.0233243568666667,38.9832084676,76,1.2,-1.0167915324
1.28333333333333,0.196829774766667,0.0504517754,-0.0762950723833333,-0.0236646544833333,38.97225218595,77,1.2,-1.02774781405
1.3,0.1991224714,0.0509659166,-0.0772189827,-0.0240049521,38.9612959043,78,1.2,-1.0387040957
1.31666666666667,0.201415168033333,0.0514800578,-0.0781428930166667,-0.0243452497166667,38.95033962265,79,1.2,-1.04966037735
1.33333333333333,0.203707864666667,0.051994199,-0.0790668033333333,-0.0246855473333333,38.939383341,80,1.2,-1.060616659
1.35,0.2060005613,0.0525083402,-0.07999071365,-0.02502584495,38.92842705935,81,1.2,-1.07157294065
1.36666666666667,0.208293257933333,0.0530224814,-0.0809146239666667,-0.0253661425666667,38.9174707777,82,1.2,-1.0825292223
1.38333333333333,0.210585954566667,0.0535366226,-0.0818385342833333,-0.0257064401833333,38.90651449605,83,1.2,-1.09348550395
1.4,0.2128786512,0.0540507638,-0.0827624446,-0.0260467378,38.8955582144,84,1.2,-1.1044417856
1.41666666666667,0.215171347833333,0.054564905,-0.0836863549166667,-0.0263870354166667,38.88460193275,85,1.2,-1.11539806725
1.43333333333333,0.217464044466667,0.0550790462,-0.0846102652333333,-0.0267273330333333,38.8736456511,86,1.2,-1.1263543489
1.45,0.2197567411,0.0555931874,-0.08553417555,-0.02706763065,38.86268936945,87,1.2,-1.13731063055
1.46666666666667,0.222049437733333,0.0561073286,-0.0864580858666667,-0.0274079282666667,38.8517330878,88,1.2,-1.1482669122
1.48333333333333,0.224342134366667,0.0566214698,-0.0873819961833333,-0.0277482258833333,38.84077680615,89,1.2,-1.15922319385
1.5,0.226634831,0.057135611,-0.0883059065,-0.0280885235,38.8298205245,90,1.2,-1.1701794755
1.51666666666667,0.228927527633333,0.0576497522,-0.0892298168166667,-0.0284288211166667,38.81886424285,91,1.2,-1.18113575715
