"Time","TOI","HbO2","HHb","HbT","PaCO2","t","u","EtCO2"
0.583333333333333,-0.140137640416667,-0.125027447416667,0.00422772291666667,-0.108889841666667,38.54096763325,35,1.11333333333333,-1.45903236675
0.6,-0.144141573,-0.1285996602,0.004348515,-0.11200098,38.4992809942,36,1.11666666666667,-1.5007190058
0.616666666666667,-0.148145505583333,-0.132171872983333,0.00446930708333333,-0.115112118333333,38.45759435515,37,1.12,-1.54240564485
0.633333333333333,-0.152149438166667,-0.135744085766667,0.00459009916666667,-0.118223256666667,38.4159077161,38,1.12333333333333,-1.5840922839
0.65,-0.15615337075,-0.13931629855,0.00471089125,-0.121334395,38.37422107705,39,1.12666666666667,-1.62577892295
0.666666666666667,-0.160157303333333,-0.142888511333333,0.00483168333333333,-0.124445533333333,38.332534438,40,1.13,-1.667465562
0.683333333333333,-0.164161235916667,-0.146460724116667,0.00495247541666667,-0.127556671666667,38.29084779895,41,1.13333333333333,-1.70915220105
0.7,-0.1681651685,-0.1500329369,0.0050732675,-0.13066781,38.2491611599,42,1.13666666666667,-1.7508388401
0.716666666666667,-0.172169101083333,-0.153605149683333,0.00519405958333333,-0.133778948333333,38.20747452085,43,1.14,-1.79252547915
0.733333333333333,-0.176173033666667,-0.157177362466667,0.00531485166666667,-0.136890086666667,38.1657878818,44,1.14333333333333,-1.8342121182
0.75,-0.18017696625,-0.16074957525,0.00543564375,-0.140001225,38.12410124275,45,1.14666666666667,-1.87589875725
0.766666666666667,-0.184180898833333,-0.164321788033333,0.00555643583333333,-0.143112363333333,38.0824146037,46,1.15,-1.9175853963
0.783333333333333,-0.188184831416667,-0.167894000816667,0.00567722791666667,-0.146223501666667,38.04072796465,47,1.15333333333333,-1.95927203535
0.8,-0.192188764,-0.1714662136,0.00579802,-0.14933464,37.9990413256,48,1.15666666666667,-2.0009586744
0.816666666666667,-0.196192696583333,-0.175038426383333,0.00591881208333333,-0.152445778333333,37.95735468655,49,1.16,-2.04264531345
0.833333333333333,-0.200196629166667,-0.178610639166667,0.00603960416666667,-0.155556916666667,37.9156680475,50,1.16333333333333,-2.0843319525
0.85,-0.20420056175,-0.18218285195,0.00616039625,-0.158668055,37.87398140845,51,1.16666666666667,-2.12601859155
0.866666666666667,-0.208204494333333,-0.185755064733333,0.00628118833333333,-0.161779193333333,37.8322947694,52,1.17,-2.1677052306
0.883333333333333,-0.212208426916667,-0.189327277516667,0.00640198041666667,-0.164890331666667,37.79060813035,53,1.17333333333333,-2.20939186965
0.9,-0.2162123595,-0.1928994903,0.0065227725,-0.16800147,37.7489214913,54,1.17666666666667,-2.2510785087
0.916666666666667,-0.220216292083333,-0.196471703083333,0.00664356458333333,-0.171112608333333,37.70723485225,55,1.18,-2.29276514775
0.933333333333333,-0.224220224666667,-0.200043915866667,0.00676435666666667,-0.174223746666667,37.6655482132,56,1.18333333333333,-2.3344517868
0.95,-0.22822415725,-0.20361612865,0.00688514875,-0.177334885,37.62386157415,57,1.18666666666667,-2.37613842585
0.966666666666667,-0.232228089833333,-0.207188341433333,0.00700594083333333,-0.180446023333333,37.5821749351,58,1.19,-2.4178250649
0.983333333333333,-0.236232022416667,-0.210760554216667,0.00712673291666667,-0.183557161666667,37.54048829605,59,1.19333333333333,-2.45951170395
1,-0.240235955,-0.214332767,0.007247525,-0.1866683,37.498801657,60,1.19666666666667,-2.501198343
1.01666666666667,-0.243338389466667,-0.217183156083333,0.00732079231666667,-0.1893420524,37.46530719465,61,1.2,-2.53469280535
1.03333333333333,-0.246440823933333,-0.220033545166667,0.00739405963333333,-0.1920158048,37.4318127323,62,1.2,-2.5681872677
