ERR	t	f1	f2	f3	L	R_Hi	SaO2sup	XOv	O2c	CBF	P_a	u	J_O2	CMRO2	Vmca	TOI	HHb	HbO2	HbT	CCO	Pa_CO2	r	v_p	v_u	v_c	v_o	eta	mu	Dpsi	H	O2	a	bred	t
1	2400	0.5060034692036488	0.50600346931709494	0.50600346928211315	10.120069383634418	240862.18322661039	0.95999999999999996	5.8960291464614123	0.063307593406273566	0.011937528323943784	100	0.77000000000000002	0.033902232543283665	0.033902232441901582	59.687641619718924	72.459715383980409	24.919071779540104	65.56318767047739	90.482259450017494	-0.022576015160182067	40	0.018485989713717673	100	0.77000000000009539	40	0.063307690382124415	0.089795383099470827	0.044867547559190105	148.43901554852138	3.9713511153390594e-05	0.023034099915087456	0.065333044549848035	0.0014431755356408521	2400
1	2500	0.50593247896546312	0.50593247907504246	0.50593247905189986	10.118649578850782	240891.52590012422	0.95999999999999996	5.8898623684120572	0.063253212120442215	0.011909991910058218	100	0.76000000000000001	0.033897476197412964	0.033897476096477294	59.549959550291092	72.401908165531722	24.964296355321181	65.492306604968817	90.456602960289999	-0.02342543126542089	40	0.018475320026294907	100	0.7600000000000896	40	0.063253309085403914	0.093528534082454429	0.046730207294989813	148.61164824734044	3.9708673703889171e-05	0.022985368837224584	0.065320366697531038	0.0014450449324451774	2500
1	2600	0.50586133877420392	0.50586133888485241	0.50586133885950135	10.117226775027421	240921.27324654986	0.95999999999999996	5.8836809230806049	0.063198819380740359	0.011882509936117818	100	0.75	0.033892709804501847	0.033892709703586592	59.412549680589088	72.343952029487582	25.009631781105298	65.421335824140385	90.430967605245684	-0.024276476245536846	40	0.01846465297029258	100	0.75000000000009093	40	0.06319891621552029	0.097261415460787037	0.048592407632777938	148.78664039881832	3.9703770742615336e-05	0.022936638240676193	0.06530766453364871	0.0014469207070327446	2600
1	2700	0.50579004845590703	0.50579004856880405	0.50579004853829113	10.115800968667461	240951.43625566998	0.95999999999999996	5.8774848049503685	0.063144415494163789	0.01185508244821201	100	0.73999999999999999	0.033887933352959664	0.033887933252065509	59.275412241060053	72.28584687458752	25.05507810292481	65.350275398389897	90.405353501314707	-0.025129151166620511	40	0.01845398859876329	100	0.74000000000009558	40	0.063144512079415308	0.10099403438488613	0.050454139324580594	148.96405570062987	3.9698800507875826e-05	0.022887908446206976	0.065294938042289252	0.0014488028826420175	2700
1	2800	0.50571860768433241	0.50571860780078959	0.50571860776037569	10.114372153250805	240982.02645577904	0.95999999999999996	5.8712739954865958	0.063090000646185196	0.01182770942980736	100	0.72999999999999998	0.033883146821366401	0.033883146719945176	59.138547149036803	72.227592476653982	25.100635462123378	65.279125244697951	90.37976070682133	-0.025983458912107488	40	0.018443326940667925	100	0.73000000000009446	40	0.063090097343618728	0.10472640638201725	0.052315397311603326	149.14396042759043	3.9693761151748374e-05	0.022839179664735077	0.065282187180416312	0.0014506914865378337	2800
1	2900	0.50564701651047939	0.50564701663380318	0.50564701658881861	10.112940329754828	241013.0556471376	0.95999999999999996	5.8650485096175453	0.063035575318339046	0.011800391012464349	100	0.71999999999999997	0.033878350212950978	0.03387835011145085	59.001955062321748	72.169188926019771	25.146303754628462	65.207885664372782	90.354189419001244	-0.026839397850774105	40	0.01843266808295228	100	0.72000000000009745	40	0.063035671803646401	0.10845852668857875	0.05417616642839556	149.32642365553153	3.9688650784149358e-05	0.022790452373959248	0.065269411972376512	0.0014525865360656067	2900
1	3000	0.50557527469499874	0.50557527482215403	0.50557527476822806	10.11150549345583	241044.53623933144	0.95999999999999996	5.8588083357860929	0.062981139751180387	0.01177312720478557	100	0.70999999999999996	0.033873543511067861	0.033873543409471282	58.865636023927848	72.110636063667215	25.192083070430186	65.136556650217145	90.328639720647331	-0.027696969820418457	40	0.018422012065017649	100	0.71000000000010344	40	0.062981235966231452	0.11219040710926176	0.056036439784773406	149.51151731984092	3.9683467417417413e-05	0.022741726834208269	0.065256612390740029	0.0014544880565627854	3000
1	3100	0.50550338204472067	0.50550338217665503	0.50550338211162182	10.110067640463269	241076.48117166717	0.95999999999999996	5.8525534681344356	0.062926694237090117	0.011745918040939943	100	0.69999999999999996	0.033868726703263352	0.033868726601478667	58.729590204699718	72.05193378461189	25.237973457746676	65.065138261126876	90.303111718873552	-0.028556176102942296	40	0.018411358936507607	100	0.70000000000011131	40	0.062926790184320125	0.11592205586618765	0.05789620871589355	149.69931642205799	3.9678208979616532e-05	0.022693003352657174	0.065243788416374002	0.0014563960719782725	3100
1	3200	0.50543133838059395	0.50543133851784039	0.50543133844057542	10.108626767194611	241108.90394037406	0.95999999999999996	5.8462839017305672	0.062872239074944922	0.011718763557314204	100	0.68999999999999995	0.03386389977757636	0.033863899675518554	58.593817786571016	71.993081992604999	25.283974957953177	64.993630565357677	90.277605523310854	-0.029417017807920706	40	0.018400708748230649	100	0.69000000000012063	40	0.062872334792269252	0.11965348074842486	0.059755464353287761	149.88989920402634	3.9672873310251259e-05	0.022644282242391577	0.065230940032717608	0.001458310606107202	3200
1	3300	0.50535914353278244	0.5053591436755811	0.50535914358564493	10.107182870252872	241141.81863451673	0.95999999999999996	5.8399996326506249	0.062817774570448806	0.011691663792673553	100	0.68000000000000005	0.033859062722634996	0.03385906262023821	58.458318963367766	71.934080600883902	25.330087604971197	64.922033641300686	90.252121246271884	-0.030279495931351333	40	0.018390061552232308	100	0.68000000000013083	40	0.062817870104723908	0.12338468908584288	0.061614197612146024	150.08334733611397	3.9667458154563365e-05	0.022595563822624506	0.06521806722490521	0.0014602316825999956	3300
1	3400	0.50528679733613202	0.50528679748458605	0.5052867973818489	10.105735946333956	241175.23997048981	0.95999999999999996	5.833700657588305	0.062763301032680213	0.011664618786407857	100	0.67000000000000004	0.033854215527368163	0.033854215424583875	58.323093932039285	71.874929528512055	25.376311428132254	64.850347572981107	90.226659001113362	-0.031143611409889374	40	0.018379417401113846	100	0.6700000000001417	40	0.062763396426826004	0.12711568798692896	0.063472399310090064	150.27974611999434	3.9661961158079212e-05	0.022546848415586098	0.065205169978956881	0.0014621593250812265	3400
1	3500	0.50521429962702213	0.50521429978124521	0.50521429966553555	10.104285992165709	241209.18333043734	0.95999999999999996	5.8273869735858819	0.062708818771714137	0.011637628577362464	100	0.66000000000000003	0.033849358180805936	0.033849358077590881	58.188142886812322	71.815628697861655	25.422646454151419	64.778572446986914	90.201218901138333	-0.032009365158485431	40	0.018368776347574479	100	0.66000000000015335	40	0.06270891406108349	0.13084648449880959	0.065330060247066862	150.47918470671581	3.9656379860529819e-05	0.022498136344382851	0.065192248281216642	0.0014640935572335404	3500
1	3600	0.50514165026648727	0.50514165042724923	0.505141650296689	10.102833004972146	241243.66480292319	0.95999999999999996	5.8210585800437809	0.062654328115302235	0.011610693211983162	100	0.65000000000000002	0.033844490673558124	0.033844490569878163	58.053466059915813	71.756178053401314	25.469092692363063	64.706708374922101	90.175801067285164	-0.032876757794380179	40	0.018358138447630557	100	0.65000000000016578	40	0.062654423258704905	0.1345770844735576	0.067187170641197863	150.68175633397948	3.9650711689420885e-05	0.022449427947921322	0.065179302122471944	0.0014660344021664763	3600
1	3700	0.50506884901113658	0.50506884918294714	0.5050688490277313	10.101376979891851	241278.70125163929	0.95999999999999996	5.814715467625831	0.062599829311275404	0.01158381269606315	100	0.64000000000000001	0.033839612989613098	0.033839612884857997	57.919063480315749	71.696577457167294	25.515650216108554	64.634755366448474	90.150405582557028	-0.033745791178075857	40	0.018347503741536243	100	0.64000000000019119	40	0.062599924506006696	0.13830749924023655	0.069043723449755276	150.88755856470729	3.9644953949017539e-05	0.022400723493053089	0.065166331474954098	0.0014679818858024849	3700
1	3800	0.50499589573286108	0.50499589591528271	0.50499589573657111	10.099917914351476	241314.31030366337	0.95999999999999996	5.808357636960384	0.062545322700194819	0.011556987081002366	100	0.63	0.0338347251202036	0.033834725014350267	57.784935405011829	71.636826866158771	25.562319025734567	64.562713547701819	90.125032573436386	-0.034616465790207052	40	0.018336872287860802	100	0.63000000000021295	40	0.062545418015501245	0.1420377337494742	0.070899708467830461	151.09669358711349	3.9639103822575033e-05	0.022352023330754246	0.065153336331489453	0.0014699360313219574	3800
1	3900	0.50492279025481424	0.50492279045001143	0.5049227902431459	10.098455804820269	241350.5104452128	0.95999999999999996	5.8019850848645946	0.062490808580179233	0.011530216395513618	100	0.62	0.033829827053548256	0.033829826946290775	57.65108197756809	71.576926200474801	25.609099149332664	64.490582996095483	90.099682145428147	-0.03548878268985077	40	0.018326244136510319	100	0.62000000000023614	40	0.062490904126317463	0.14576779590150513	0.072755116971871689	151.30926848986715	3.963315835692583e-05	0.022303327773138981	0.06514031667627089	0.0014718968631112484	3900
1	4000	0.50484953237712127	0.50484953258968512	0.5048495323447012	10.096990647306709	241387.32107247933	0.95999999999999996	5.7955978063682654	0.06243628723257625	0.011503500659201856	100	0.60999999999999999	0.033824918776394507	0.033824918667094986	57.517503296009281	71.516875363514202	25.655990628070711	64.41836376774711	90.074354395817821	-0.036362743207253398	40	0.018315619334055989	100	0.61000000000026411	40	0.062436383226763072	0.14949769474221786	0.074609940820883999	151.52539558402952	3.9627114454482281e-05	0.022254637117298026	0.065127272489443985	0.0014738644062871902	4000
1	4100	0.50477612186994625	0.50477612210715728	0.50477612180844467	10.095522437218884	241424.76254905469	0.95999999999999996	5.7891957941335077	0.062381758916731887	0.011476839880082032	100	0.59999999999999998	0.033820000273578572	0.033820000161165792	57.384199400410161	71.45667423643701	25.702993520449326	64.346055890816217	90.049049411265543	-0.037238349026238987	40	0.018304997922714145	100	0.60000000000030052	40	0.06238185576956902	0.15322744081828377	0.076464172632223076	151.74519274817004	3.962096886418768e-05	0.022205951640590912	0.065114203745877036	0.0014758386868766115	4100
1	4200	0.50470255847417178	0.50470255874570435	0.50470255837287581	10.094051169378265	241462.8562705995	0.95999999999999996	5.7827790384894007	0.062327223871125527	0.011450234055295981	100	0.58999999999999997	0.033815071528062485	0.033815071410982681	57.251170276479904	71.396322678557638	25.750107902066489	64.273659366358373	90.023767268424862	-0.038115602175733093	40	0.01829437994059353	100	0.59000000000034891	40	0.062327322268511121	0.15695704609845557	0.078317805741440413	151.96878380300652	3.9614718171312767e-05	0.022157271601736941	0.065101110415287572	0.0014778197318190043	4200
1	4300	0.50462884243263695	0.50462884272097108	0.50462884231255423	10.092576848582707	241501.62473674089	0.95999999999999996	5.7763475727651539	0.062272682725934191	0.01142368337414046	100	0.57999999999999996	0.033810132554488746	0.033810132434941138	57.118416870702305	71.335820958012576	25.797333533347228	64.201174693799885	89.998508227147113	-0.038994498696240096	40	0.018283765502895798	100	0.58000000000040819	40	0.062272782084990153	0.16068649570613353	0.080170820158344425	152.19629896738982	3.9608358786104489e-05	0.022108597613518851	0.065087992556772542	0.0014798075554279554	4300
